portal,operacion,url,titulo,tipo_inmueble,barrio,precio_moneda,precio_valor,gastos_comunes,dormitorios,banos,m2
Casasymas,venta,https://www.casasymas.com.uy/propiedad/245771-venta-apartamento-de-1-dormitorio-en-parque-batlle#venta,Venta apartamento de 1 dormitorio en Parque Batlle,,Parque Batlle,USD,148000,,1,1,39
Casasymas,venta,https://www.casasymas.com.uy/propiedad/225909-casa-en-venta-de-2-dormitorios-en-la-comercial-montevideo#venta,"Casa en Venta de 2 dormitorios  en La Comercial, Montevideo",,La Comercial,USD,85000,,2,1,70
Casasymas,venta,https://www.casasymas.com.uy/propiedad/241327-venta-y-alquiler-de-apartamento-penthouse-duplex-rambla-punta-gorda#venta,Venta y Alquiler de Apartamento Penthouse Dúplex Rambla Punta Gorda,,Punta Gorda,USD,3150000,,4,5,475
Casasymas,venta,https://www.casasymas.com.uy/propiedad/255119-apartamento-en-venta-de-3-dormitorios-con-piscina-en-malvin-montevideo#venta,"Apartamento en Venta de 3 dormitorios con  Piscina en Malvín, Montevideo",,Malvín,USD,530000,,3,2,101
Casasymas,venta,https://www.casasymas.com.uy/propiedad/229856-casa-en-venta-de-5-dormitorios-con-piscina-en-carrasco-montevideo#venta,"Casa en Venta de 5 dormitorios con  Piscina en Carrasco, Montevideo",,Carrasco,USD,2700000,,5,8,956
Casasymas,venta,https://www.casasymas.com.uy/propiedad/232143-venta-oficina-ciudad-vieja#venta,VENTA OFICINA CIUDAD VIEJA,,Ciudad Vieja,USD,87000,,,2,100
Casasymas,venta,https://www.casasymas.com.uy/propiedad/223814-venta-apartamento-2-dormitorios-punta-carretas-con-cochera#venta,VENTA APARTAMENTO 2 DORMITORIOS PUNTA CARRETAS CON COCHERA,,Punta Carretas,USD,395000,,2,2,100
Casasymas,venta,https://www.casasymas.com.uy/propiedad/213506-venta-de-apartamento-3-dorm-ideal-familia-estudiantes-o-inversion#venta,"Venta de apartamento 3 dorm ideal familia, estudiantes o inversión",,Parque Batlle,USD,216000,,3,2,77
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/63033-apartamento-en-alquiler-de-1-dormitorio-con-garage-en-pocitos-montevideo#alquiler,"Apartamento en Alquiler de 1 dormitorio con  Garage en Pocitos, Montevideo",,Pocitos,USD,1300,6000,1,1,120
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/282291-alquiler-apartamento-de-2-dormitorios-proximo-a-tres-cruces-y-av-18-de-julio-balcon-al-frente-y-excelente-ubicacion-shopping-terminal-y-facultades#alquiler,"ALQUILER | Apartamento de 2 Dormitorios Próximo a Tres Cruces y Av. 18 de Julio | Balcón al frente y Excelente Ubicación | Shopping, terminal y Facultades",,Tres Cruces,USD,696,,2,1,
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/282578-apartamento-en-alquiler-de-1-dormitorio-en-pocitos-montevideo#alquiler,"Apartamento en Alquiler de 1 dormitorio  en Pocitos, Montevideo",,Pocitos,USD,708,,1,1,40
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/276590-alquiler-casa-en-punta-gorda-a-metros-de-la-rambla-3-dormitorios-escritorio-independiente-garage-parrillero-vivienda-consultorio-u-oficina#alquiler,"ALQUILER| Casa en Punta Gorda a metros de la rambla| 3 Dormitorios + Escritorio Independiente | Garage, Parrillero| Vivienda, Consultorio u Oficina",,Punta Gorda,USD,2344,,4,2,386
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/277263-alquiler-de-casa-3-dormitorios-garaje-y-piscina-en-carrasco-montevideo#alquiler,"Alquiler de casa 3 dormitorios, garaje y piscina en Carrasco, Montevideo",,Carrasco,USD,3200,,3,3,383
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/276153-casa-en-alquiler-de-2-dormitorios-en-pocitos-montevideo#alquiler,"Casa en Alquiler de 2 dormitorios  en Pocitos, Montevideo",,Pocitos,USD,1294,,2,1,86
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/282788-apartamento-en-alquiler-de-3-dormitorios-en-punta-carretas-montevideo#alquiler,"Apartamento en Alquiler de 3 dormitorios  en Punta Carretas, Montevideo",,Punta Carretas,USD,1343,13000,3,1,108
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/282983-alquiler-punta-carretas-2-dorm-y-2-bano#alquiler,"ALQUILER PUNTA CARRETAS, 2 dorm y 2 baño",,Punta Carretas,USD,1221,2900,2,2,70
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/276934-apartamento-en-alquiler-de-2-dormitorios-con-garage-en-punta-carretas-montevideo#alquiler,"Apartamento en Alquiler de 2 dormitorios con  Garage en Punta Carretas, Montevideo",,Punta Carretas,USD,1800,12600,2,3,135
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/283361-apartamento-en-alquiler-de-4-dormitorios-en-jacinto-vera-montevideo#alquiler,"Apartamento en Alquiler de 4 dormitorios  en Jacinto Vera, Montevideo",,Jacinto Vera,USD,1026,,4,1,110
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/277565-casa-en-alquiler-en-buceo#alquiler,Casa en alquiler en Buceo,,Buceo,USD,830,,2,1,70
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/258235-unete-a-un-entorno-colaborativo-de-coworking-en-montevideo-carrasco-valley#alquiler,"Únete a un entorno colaborativo de coworking en Montevideo, Carrasco Valley",,Montevideo,USD,282,,,2,30
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/275207-apartamento-en-alquiler-de-4-dormitorios-con-garage-en-puerto-del-buceo-montevideo#alquiler,"Apartamento en Alquiler de 4 dormitorios con  Garage en Puerto del Buceo, Montevideo",,Puerto del Buceo,USD,2393,24000,4,3,150
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/282769-apartamento-en-alquiler-de-3-dormitorios-en-pocitos-montevideo#alquiler,"Apartamento en Alquiler de 3 dormitorios  en Pocitos, Montevideo",,Pocitos,USD,1319,16000,3,3,148
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/277510-apartamento-en-alquiler-monoambiente-en-buceo-montevideo#alquiler,"Apartamento en Alquiler Monoambiente  en Buceo, Montevideo",,Buceo,USD,513,3048,0,1,26
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/282772-apartamento-en-alquiler-monoambiente-en-puerto-del-buceo-montevideo#alquiler,"Apartamento en Alquiler Monoambiente  en Puerto del Buceo, Montevideo",,Puerto del Buceo,USD,1500,15700,0,1,99
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/267072-apartamento-en-alquiler-de-1-dormitorio-en-cordon-montevideo#alquiler,"Apartamento en Alquiler de 1 dormitorio  en Cordón, Montevideo",,Cordón,USD,659,3400,1,,40
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/274535-apartamento-en-alquiler-de-1-dormitorio-con-piscina-en-pocitos-montevideo#alquiler,"Apartamento en Alquiler de 1 dormitorio con  Piscina en Pocitos, Montevideo",,Pocitos,USD,1172,8500,1,2,73
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/273002-alquiler-de-apartamento-1-dormitorio-al-frente-con-balcon-parrillero-garage-en-prado#alquiler,Alquiler de apartamento 1 dormitorio al frente con Balcon Parrillero Garage en Prado,,Prado,USD,926,5000,1,1,61
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/276865-apartamento-en-alquiler-monoambiente-en-buceo-montevideo#alquiler,"Apartamento en Alquiler Monoambiente  en Buceo, Montevideo",,Buceo,USD,586,3800,0,1,29
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/273551-apartamento-en-alquiler-en-punta-carretas-1-dormitorio-y-garage#alquiler,Apartamento en alquiler en Punta carretas 1 dormitorio y Garage,,Punta Carretas,USD,879,6000,1,1,47
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/277410-apartamento-en-alquiler-de-1-dormitorio-con-garage-en-malvin-montevideo#alquiler,"Apartamento en Alquiler de 1 dormitorio con  Garage en Malvín, Montevideo",,Malvín,USD,855,4000,1,1,80
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/274345-apartamento-en-alquiler-de-1-dormitorio-en-pocitos-montevideo#alquiler,"Apartamento en Alquiler de 1 dormitorio  en Pocitos, Montevideo",,Pocitos,USD,672,5500,1,1,45
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/263011-apartamento-sobre-rambla-con-vista-al-rio#alquiler,Apartamento sobre Rambla con vista al río,,Carrasco,USD,3000,17500,3,3,156
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/275048-apartamento-en-alquiler-de-1-dormitorio-en-pocitos-montevideo#alquiler,"Apartamento en Alquiler de 1 dormitorio  en Pocitos, Montevideo",,Pocitos,USD,684,4500,1,1,37
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/274852-alquiler-casa-3-dormitorios-jardin-y-parrillero-en-barrio-parques-2#alquiler,"Alquiler casa 3 dormitorios, jardin y parrillero en Barrio Parques 2",,Bañados de Carrasco,USD,3700,11000,3,3,293
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/271051-apartamento-en-alquiler-de-1-dormitorio-y-garaje-en-malvin#alquiler,Apartamento en alquiler de 1 dormitorio y garaje en Malvín,,Malvín,USD,708,5900,1,1,45
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/267719-casa-en-alquiler-de-3-dormitorios-con-piscina-y-garage-en-punta-carretas-montevideo#alquiler,"Casa en Alquiler de 3 dormitorios con Piscina y Garage en Punta Carretas, Montevideo",,Punta Carretas,USD,3500,,3,4,263
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/272212-oficina-en-alquiler-de-3-ambientes-con-garage-en-carrasco-montevideo#alquiler,"Oficina en Alquiler de 3 ambientes con  Garage en Carrasco, Montevideo",,Carrasco,USD,2850,11000,,2,98
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/274342-apartamento-en-alquiler-de-1-dormitorio-con-piscina-y-garage-en-punta-carretas-montevideo#alquiler,"Apartamento en Alquiler de 1 dormitorio con Piscina y Garage en Punta Carretas, Montevideo",,Punta Carretas,USD,1123,5800,1,1,46
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/274985-oficina-en-alquiler-de-2-ambientes-con-garage-en-carrasco-montevideo#alquiler,"Oficina en Alquiler de 2 ambientes con  Garage en Carrasco, Montevideo",,Carrasco,USD,1500,7300,,1,52
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/274052-casa-en-alquiler-de-3-dormitorios-en-carrasco-sur-zona-woodlands#alquiler,Casa en alquiler de 3 dormitorios en Carrasco Sur zona Woodlands,,Carrasco,USD,2900,,3,3,300
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/274584-apartamento-en-alquiler-de-2-dormitorios-con-piscina-y-garage-en-carrasco-montevideo#alquiler,"Apartamento en Alquiler de 2 dormitorios con Piscina y Garage en Carrasco, Montevideo",,Carrasco,USD,1690,17000,2,3,95
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/265783-apartamento-en-alquiler-de-2-dormitorios-con-garage-en-puerto-del-buceo-montevideo#alquiler,"Apartamento en Alquiler de 2 dormitorios con  Garage en Puerto del Buceo, Montevideo",,Puerto del Buceo,USD,1600,21000,2,2,98
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/276792-alquiler-apartamento-1-dormitorio-amoblado-luminoso-amplio-pocitos-montevideo#alquiler,Alquiler Apartamento 1 Dormitorio Amoblado Luminoso Amplio Pocitos Montevideo,,Pocitos,USD,733,4200,1,1,50
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/283043-apartamento-en-alquiler-de-1-dormitorio-en-pocitos-montevideo#alquiler,"Apartamento en Alquiler de 1 dormitorio  en Pocitos, Montevideo",,Pocitos,USD,733,8500,1,1,45
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/274152-alquiler-de-aprtamento-de-2-dormitorios-en-pocitos#alquiler,Alquiler de aprtamento de 2 dormitorios en Pocitos,,Pocitos,USD,928,2000,2,2,67
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/261549-apartamento-en-alquiler-de-1-dormitorio-en-pocitos-montevideo#alquiler,"Apartamento en Alquiler de 1 dormitorio  en Pocitos, Montevideo",,Pocitos,USD,611,5600,1,1,40
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/279791-apartamento-en-alquiler-de-1-dormitorio-con-garage-en-barrio-sur-montevideo#alquiler,"Apartamento en Alquiler de 1 dormitorio con  Garage en Barrio Sur, Montevideo",,Barrio Sur,USD,806,4000,1,1,48
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/269632-apartamento-en-alquiler-de-2-dormitorios-en-pocitos-montevideo#alquiler,"Apartamento en Alquiler de 2 dormitorios  en Pocitos, Montevideo",,Pocitos,USD,1270,10000,2,1,58
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/269436-apartamento-en-alquiler-de-1-dormitorio-en-cordon-montevideo#alquiler,"Apartamento en Alquiler de 1 dormitorio  en Cordón, Montevideo",,Cordón,USD,598,4400,1,1,42
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/269099-casa-en-alquiler-c-cochera-en-buceo#alquiler,Casa en alquiler c/ cochera en Buceo,,Buceo,USD,1465,,2,2,115
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/266332-cosmos-loft-alquiler-c-gge-fijo-en-puerto-buceo#alquiler,Cosmos Loft alquiler c/ Gge fijo en Puerto Buceo,,Puerto del Buceo,USD,1200,8000,1,1,49
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/268929-casa-en-alquiler-de-2-dormitorios-en-la-blanqueada-montevideo#alquiler,"Casa en Alquiler de 2 dormitorios  en La Blanqueada, Montevideo",,La Blanqueada,USD,1172,,2,2,183
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/274355-apartamento-en-alquiler-de-1-dormitorio-con-garage-en-cordon-montevideo#alquiler,"Apartamento en Alquiler de 1 dormitorio con  Garage en Cordón, Montevideo",,Cordón,USD,672,5500,1,1,42
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/261548-apartamento-en-alquiler-de-2-dormitorios-con-garage-en-pocitos-montevideo#alquiler,"Apartamento en Alquiler de 2 dormitorios con  Garage en Pocitos, Montevideo",,Pocitos,USD,1221,18000,2,2,75
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/255018-carrasco-sur-zona-blanes-viale#alquiler,Carrasco sur zona Blanes Viale,,Carrasco,USD,8700,,4,5,1.084
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/272894-alquiler-apartamento-un-dormitorio-con-garaje-a-estrenar-domus-punta-carretas-con-amenities#alquiler,Alquiler apartamento un dormitorio con garaje  a estrenar DOMUS Punta Carretas con amenities,,Punta Carretas,USD,1450,5000,1,1,42
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/274163-apartamento-en-alquiler-de-2-dormitorios-en-barrio-sur-montevideo#alquiler,"Apartamento en Alquiler de 2 dormitorios  en Barrio Sur, Montevideo",,Barrio Sur,USD,720,12000,2,1,45
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/268891-alquiler-apartamento-de-2-dormitorios-balcones-centro#alquiler,"Alquiler, Apartamento  de 2 dormitorios, balcones, Centro",,Centro,USD,672,3800,2,1,49
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/268284-apartamento-en-alquiler-monoambiente-con-garage-en-tres-cruces-montevideo#alquiler,"Apartamento en Alquiler Monoambiente con  Garage en Tres Cruces, Montevideo",,Tres Cruces,USD,611,2700,0,1,33
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/271386-alquiler-apartamento-2-dormitorios-jardin-parrillero-jardines-de-carrasco-con-garaje#alquiler,alquiler apartamento 2 dormitorios jardin parrillero jardines de carrasco con garaje,,Carrasco,USD,2300,13000,2,2,151
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/262452-apartamento-en-alquiler-a-estrenar-monoambiente-en-puertito-del-buceo#alquiler,Apartamento en alquiler a estrenar Monoambiente en Puertito del Buceo,,Puerto del Buceo,USD,562,4000,0,1,31
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/271939-alquiler-apartamento-1-dormitorio-a-estrenar-tres-cruces#alquiler,ALQUILER APARTAMENTO 1 DORMITORIO A ESTRENAR TRES CRUCES,,Tres Cruces,USD,684,4000,1,1,44
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/283153-apartamento-en-alquiler-de-1-dormitorio-en-pocitos-montevideo#alquiler,"Apartamento en Alquiler de 1 dormitorio  en Pocitos, Montevideo",,Pocitos,USD,537,,1,1,32
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/274088-apartamento-en-alquiler-de-2-dormitorios-en-pocitos-montevideo#alquiler,"Apartamento en Alquiler de 2 dormitorios  en Pocitos, Montevideo",,Pocitos,USD,781,7000,2,1,72
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/266892-alquiler-de-apartamento-de-1-dormitorio-en-malvin-montevideo#alquiler,"Alquiler de apartamento de 1 dormitorio en Malvín, Montevideo.",,Malvín,USD,611,4700,1,1,43
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/275244-apartamento-en-alquiler-de-1-dormitorio-en-barrio-sur-montevideo#alquiler,"Apartamento en Alquiler de 1 dormitorio  en Barrio Sur, Montevideo",,Barrio Sur,USD,562,2500,1,1,30
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/268513-apartamento-en-alquiler-de-1-dormitorio-con-garage-en-la-blanqueada-montevideo#alquiler,"Apartamento en Alquiler de 1 dormitorio con  Garage en La Blanqueada, Montevideo",,La Blanqueada,USD,708,4000,1,1,38
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/256169-alquiler-casa-dos-dormitorios-con-jardin-propio-y-cochera-en-carrasco-norte-ph-a-estrenar#alquiler,Alquiler casa dos dormitorios con jardín propio y cochera en Carrasco Norte PH a estrenar,,Carrasco Norte,USD,1221,3200,2,2,82
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/275248-apartamento-en-alquiler-de-1-dormitorio-en-parque-batlle-montevideo#alquiler,"Apartamento en Alquiler de 1 dormitorio  en Parque Batlle, Montevideo",,Parque Batlle,USD,598,4461,1,1,40
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/276203-local-en-alquiler-en-cordon-montevideo#alquiler,"Local en Alquiler  en Cordón, Montevideo",,Cordón,USD,781,3000,,1,86
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/268172-alquiler-apartamento-1-dormitorio-a-estrenar-en-punta-carretas-frente-al-shopping#alquiler,Alquiler apartamento 1 dormitorio a estrenar en Punta Carretas frente al Shopping,,Punta Carretas,USD,899,6000,1,1,47
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/271266-apartamento-en-alquiler-de-1-dormitorio-en-la-blanqueada-montevideo#alquiler,"Apartamento en Alquiler de 1 dormitorio  en La Blanqueada, Montevideo",,La Blanqueada,USD,586,4500,1,1,46
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/268834-apartamento-en-alquiler-en-pocitos-621-en-edificio-torre-sbato-de-3-dormitorios-con-terraza-y-vista-despejada#alquiler,"Apartamento en alquiler en Pocitos 621, en Edificio Torre SÃ¡bato, de 3 dormitorios, con terraza y vista despejada",,Pocitos,USD,1700,24000,3,3,110
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/283236-apartamento-en-alquiler-de-3-dormitorios-en-punta-carretas-montevideo#alquiler,"Apartamento en Alquiler de 3 dormitorios  en Punta Carretas, Montevideo",,Punta Carretas,USD,2000,45406,3,2,156
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/267044-apartamento-en-alquiler-de-1-dormitorio-con-piscina-y-garage-en-puerto-del-buceo-montevideo#alquiler,"Apartamento en Alquiler de 1 dormitorio con Piscina y Garage en Puerto del Buceo, Montevideo",,Puerto del Buceo,USD,1400,12000,1,1,68
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/283020-apartamento-en-alquiler-de-1-dormitorio-en-centro-montevideo#alquiler,"Apartamento en Alquiler de 1 dormitorio  en Centro, Montevideo",,Centro,USD,733,5500,1,1,84
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/264712-oficina-en-alquiler-de-6-ambientes-en-cordon-montevideo#alquiler,"Oficina en Alquiler de 6 ambientes  en Cordón, Montevideo",,Cordón,USD,4200,,,3,275
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/265662-apartamento-en-alquiler-de-1-dormitorio-en-pocitos-montevideo#alquiler,"Apartamento en Alquiler de 1 dormitorio  en Pocitos, Montevideo",,Pocitos,USD,708,5000,1,1,40
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/283514-casa-en-alquiler-de-6-dormitorios-con-piscina-en-carrasco-montevideo#alquiler,"Casa en Alquiler de 6 dormitorios con  Piscina en Carrasco, Montevideo",,Carrasco,USD,6300,,6,6,
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/251400-apartamento-en-alquiler-de-2-dormitorios-con-garage-en-cordon-montevideo#alquiler,"Apartamento en Alquiler de 2 dormitorios con  Garage en Cordón, Montevideo",,Cordón,USD,781,5500,2,1,46
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/249234-alquiler-de-oficina-en-carrasco-montevideo#alquiler,"Alquiler de Oficina en Carrasco, Montevideo",,Carrasco,USD,611,,,1,23
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/266074-casa-en-alquiler-en-carrasco-10240-a-estrenar-con-jardin-parrillero-y-excelentes-amenities#alquiler,"Casa en alquiler en Carrasco 10240, a estrenar, con jardín, parrillero y excelentes amenities",,Carrasco,USD,2500,10000,3,2,95
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/265240-apartamento-en-alquiler-de-1-dormitorio-con-piscina-y-garage-en-puerto-del-buceo-montevideo#alquiler,"Apartamento en Alquiler de 1 dormitorio con Piscina y Garage en Puerto del Buceo, Montevideo",,Puerto del Buceo,USD,1500,11000,1,1,40
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/251055-casa-en-venta-y-alquiler-de-3-dormitorios-en-san-nicolas-carrasco#alquiler,Casa en venta y alquiler de 3 dormitorios en San Nicolas Carrasco,,San Nicolás,USD,3800,12000,3,3,418
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/254067-apartamento-en-alquiler-en-centro#alquiler,Apartamento en alquiler en Centro,,Centro,USD,574,8200,1,1,75
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/268049-casa-en-alquiler-de-3-dormitorios-con-garage-en-san-nicolas-montevideo#alquiler,"Casa en Alquiler de 3 dormitorios con  Garage en San Nicolás, Montevideo",,San Nicolás,USD,3190,,3,3,145
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/258604-apartamento-en-alquiler-de-1-dormitorio-en-tres-cruces-montevideo#alquiler,"Apartamento en Alquiler de 1 dormitorio  en Tres Cruces, Montevideo",,Tres Cruces,USD,586,4700,1,1,41
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/256297-casa-en-alquiler-y-venta-de-5-dormitorios-con-piscina-en-malvin-montevideo#alquiler,"Casa en Alquiler y Venta de 5 dormitorios con  Piscina en Malvín, Montevideo",,Malvín,USD,4200,,5,3,900
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/250319-apartamento-en-alquiler-y-venta-de-2-dormitorios-con-garage-en-punta-carretas-montevideo#alquiler,"Apartamento en Alquiler y Venta de 2 dormitorios con  Garage en Punta Carretas, Montevideo",,Punta Carretas,USD,1900,14000,2,2,67
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/259249-alquiler-apartamento-con-mobiliario-equipado-3-dormitorios-habitacion-escritorio-patio-y-parrillero-aguada#alquiler,"ALQUILER APARTAMENTO con mobiliario equipado, 3 DORMITORIOS, HABITACION ESCRITORIO PATIO Y PARRILLERO AGUADA.",,Aguada,USD,757,2000,3,1,80
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/272054-local-en-alquiler-de-2-dormitorios-en-union-montevideo#alquiler,"Local en Alquiler de 2 dormitorios  en Unión, Montevideo",,Unión,USD,4518,,,1,250
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/253629-apartamento-en-alquiler-de-2-dormitorios-en-barrio-sur-montevideo#alquiler,"Apartamento en Alquiler de 2 dormitorios  en Barrio Sur, Montevideo",,Barrio Sur,USD,867,5000,2,1,69
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/262091-apartamento-en-alquiler-de-1-dormitorio-con-garage-en-golf-montevideo#alquiler,"Apartamento en Alquiler de 1 dormitorio con  Garage en Golf, Montevideo",,Golf,USD,1290,4100,1,1,68
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/268300-apartamento-en-alquiler-de-3-dormitorios-en-villa-biarritz-montevideo#alquiler,"Apartamento en Alquiler de 3 dormitorios  en Villa Biarritz, Montevideo",,Villa Biarritz,USD,1905,19000,3,4,113
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/260409-apartamento-en-alquiler-y-venta-monoambiente-en-pocitos-montevideo#alquiler,"Apartamento en Alquiler y Venta Monoambiente  en Pocitos, Montevideo",,Pocitos,USD,672,6000,0,1,45
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/274786-apartamento-en-alquiler-monoambiente-en-ciudad-vieja-montevideo#alquiler,"Apartamento en Alquiler Monoambiente  en Ciudad Vieja, Montevideo",,Ciudad Vieja,USD,600,4000,0,1,34
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/246155-alquiler-apto-2-dormitorios-con-garaje-en-malvin-avenue-1203#alquiler,Alquiler apto 2 dormitorios con garaje en Malvín Avenue 1203,,Malvín,USD,891,7900,2,1,70
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/253550-local-en-alquiler-y-venta-en-centro-montevideo#alquiler,"Local en Alquiler y Venta  en Centro, Montevideo",,Centro,USD,977,9000,,2,273
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/267006-oficina-en-alquiler-de-10-ambientes-con-garage-en-pocitos-montevideo#alquiler,"Oficina en Alquiler de 10 ambientes con  Garage en Pocitos, Montevideo",,Pocitos,USD,3200,,,,250
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/250452-alquiler-apartamento-amueblado-edificio-forum-2-dormitorios-2-banos-terraza-doble-y-garage#alquiler,"ALQUILER Apartamento Amueblado EDIFICIO FORUM 2 Dormitorios, 2 Baños, Terraza doble Y Garage",,Puerto del Buceo,USD,2850,17000,2,2,125
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/256619-casa-en-alquiler-de-3-dormitorios-con-piscina-en-san-nicolas-montevideo#alquiler,"Casa en Alquiler de 3 dormitorios con  Piscina en San Nicolás, Montevideo",,San Nicolás,USD,4200,10500,3,3,419
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/250940-excelente-unidad-1-dorm-exclusivo-en-pocitos-nuevo#alquiler,Excelente Unidad - 1 Dorm. Exclusivo en POCITOS NUEVO,,Pocitos,USD,972,6300,1,,59
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/256129-apartamento-en-alquiler-de-3-dormitorios-con-garage-en-punta-carretas-montevideo#alquiler,"Apartamento en Alquiler de 3 dormitorios con  Garage en Punta Carretas, Montevideo",,Punta Carretas,USD,1587,28000,3,3,120
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/226835-apartamento-en-alquiler-sobre-la-rambla-de-carrasco#alquiler,Apartamento en alquiler sobre la Rambla de Carrasco,,Carrasco,USD,5500,65000,3,4,267
Casasymas,alquiler,https://www.casasymas.com.uy/propiedad/231928-apartamento-de-3-dormitorios-y-servicio-con-reciclaje-a-estrenar#alquiler,Apartamento de 3 dormitorios y servicio con reciclaje a estrenar.,,Pocitos,USD,1832,13000,3,,140
